drift.est [0,0.05) [0.05,0.1) [0.1,0.15) [0.15,0.2) [0.2,0.25) [0.25,0.3) [0.3,0.35) [0.35,0.4) [0.4,0.45) [0.45,0.51)
PEL 0.0001 0.007029 0.012254 0.016864 0.020187 0.024984 0.024494 0.02731 0.033527 0.035545
file pos log10.pval.target.1 obs.freq.target.1 exp.freq.target.1 AIC.neutral.target.1 AIC.postadmix.target.1 AIC.insurr.source1target.1 AIC.insurr.source2target.1 AIC.insurr.source3target.1 sel.postadmix.target.1 sel.insurr.source1target.1 sel.insurr.source2target.1 sel.insurr.source3target.1
4 171221099 0 1 0.9973 0.92 2.34 2.704 2.354 2.886 6.3 13421772.7 6710886.3 3355443.1
4 171254750 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
4 171275007 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
4 171956017 0 1 0.9986 0.47 2.34 2.426 2.449 2.34 9.5 6710886.3 3355443.1 25.5
4 172279065 0 1 0.9973 0.919 2.34 2.858 2.896 2.34 38.3 6710886.3 1677721.5 153.5
4 172564463 0 1 0.9987 0.436 2.34 2.395 2.416 2.34 6.3 6710886.3 3355443.1 19.1
4 172722640 0.24 0.9529 0.9642 53.187 54.615 54.508 55.09 54.979 -0.249 -0.296 104857.5 -0.652
4 173470374 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
4 173837855 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
4 173890506 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
4 174555857 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
4 174571498 0.279 0.9059 0.9324 91.075 91.371 90.928 92.926 92.999 -0.302 -0.379 -0.372 -0.572
4 175009726 0.414 0.9765 0.8764 56.04 35.406 28.307 55.389 57.902 4.856 26843545.5 3355443.1 -0.58
4 175048698 0 0.9941 0.9935 9.845 11.835 11.712 11.842 11.749 0.106 838860.7 0.07 -0.853
4 175052608 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
4 175385495 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
4 175523907 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
4 175580860 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
4 175582673 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
4 175654223 0.16 0.7059 0.7516 162.901 163.071 163.1 163.096 164.355 -0.207 -0.246 -0.586 419430.3
4 175924707 0 1 0.9974 0.893 2.34 2.677 2.34 2.886 6.3 26843545.5 9.5 838860.7
4 176416715 1.031 0.9941 0.9986 8.791 9.417 10.791 10.73 7.287 -0.767 0 -0.874 -0.953
4 177036120 0 1 0.9982 0.61 2.34 2.436 2.354 2.576 3.1 13421772.7 6710886.3 6710886.3
4 177105613 0 0 0.003 1.023 2.34 2.34 2.34 2.34 -1 -153.4 -153.4 -1
4 177156293 0 1 0.9979 0.711 2.34 2.654 2.688 2.34 25.5 6710886.3 3355443.1 76.7
4 177883415 3.31 0.9 0.9863 131.819 94.259 93.221 100.413 132.52 -0.875 -0.896 -0.992 -0.888
4 178057476 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
4 178438176 0.318 0.9176 0.9432 79.156 79.317 80.103 80.991 76.878 -0.33 -0.284 -0.972 -0.988
4 178719401 0 0.9941 0.9928 10.031 11.987 11.907 12.011 11.997 0.228 838860.7 0.166 419430.3
4 179519112 0.396 0.1824 0.3306 136.873 120.115 120.444 126.963 136.564 -0.549 -0.651 -1.369 -1.066
4 179853296 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
4 180467282 0.175 0.9941 0.9947 9.667 11.658 11.552 11.63 11.659 -0.091 838860.7 -0.194 52428.7
4 180638009 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
4 180766305 0 0.9235 0.8925 77.8 77.9 78.42 77.563 79.8 0.459 1.094 1.722 0.022
4 181238197 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
4 181552496 0 1 0.998 0.677 2.34 2.62 2.654 2.34 19.1 6710886.3 3355443.1 76.7
4 181564752 0 1 0.9957 1.477 2.34 3.298 3.209 2.576 51.1 6710886.3 6710886.3 53687091.1
4 181571409 0 1 0.9984 0.539 2.34 2.489 2.517 2.34 12.7 6710886.3 3355443.1 38.3
4 182265559 0 1 0.9982 0.608 2.34 2.554 2.585 2.34 19.1 6710886.3 3355443.1 51.1
4 182491260 0 1 0.9937 2.136 2.34 3.89 2.34 4.129 19.1 13421772.7 38.3 419430.3
4 183084293 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
4 183542740 0.277 0.2118 0.3306 151.921 142.003 141.073 147.045 153.719 -0.461 -0.673 -0.816 -0.688
4 183753635 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
4 183868639 0.41 0.9 0.764 114.289 95.325 96.211 107.333 116.243 1.783 2.552 6710886.3 -0.697
4 183933940 0.879 0.9941 0.9983 12.062 13.01 12.823 13.151 14.055 -0.71 -0.849 -0.818 52428.7
4 184089705 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
4 184341295 1.173 0.2882 0.0707 244.949 172.748 161.051 203.235 243.716 4.463 9.762 46.7 838860.7
4 184509034 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
4 184758723 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
4 184878517 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
4 184943044 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
4 185287771 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
4 186338831 0.005 1 0.9922 2.672 2.34 2.34 4.605 4.664 9.5 9.5 1677721.5 209715.1
4 187227793 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
4 187614511 0.516 0.9882 0.9956 18.014 18.594 19.969 18.266 20.006 -0.626 -0.67 -0.698 52428.7
4 187712110 0 1 0.9934 2.235 2.34 2.973 3.304 4.228 12.7 53687091.1 53687091.1 419430.3
4 187821948 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
4 187857951 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
4 188018396 0.935 0.9941 0.9984 12.482 13.311 13.039 12.698 14.03 -0.733 -0.854 -0.962 -0.856
4 188380736 0 1 0.9981 0.642 2.34 2.587 2.62 2.34 19.1 6710886.3 3355443.1 76.7
4 188887440 1.211 0.9882 0.9986 24.78 21.711 20.553 23.861 25.652 -0.884 -0.933 -0.98 -0.928
4 188918350 1.074 0.9765 0.7829 89.402 35.689 33.251 87.106 89.259 10.55 63.5 3355443.1 3355443.1
4 188952579 0.713 0.9941 0.9978 13.172 14.767 15.115 15.15 14.767 25.5 419430.3 209715.1 76.7
4 189222676 0 1 0.9981 0.642 2.34 2.587 2.62 2.34 19.1 6710886.3 3355443.1 76.7
4 189248484 0.166 0.7647 0.8028 138.059 138.57 138.879 138.499 137.296 -0.202 -0.214 -0.589 -0.994
4 189485340 0 1 0.998 0.679 2.34 2.503 2.416 2.576 6.3 13421772.7 6710886.3 13421772.7
4 189594044 0.256 0.3941 0.521 185.229 176.165 179.809 170.969 180.458 -0.404 -0.411 -0.96 -1.793
4 189680816 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
4 189702049 0.66 0.9765 0.8544 63.221 35.412 33.319 63.025 65.065 6.094 11.987 3355443.1 -0.688
4 190162535 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
4 190339280 4.026 0.8471 0.9947 239.399 112.109 117.489 117.032 203.242 -0.972 -0.996 -0.991 -1
4 190470254 0.354 0.7235 0.8188 159.621 152.314 153.488 152.557 161.391 -0.421 -0.484 -0.83 -0.998
4 190485421 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
4 190500625 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
4 190529422 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
5 246503 0.668 0.7941 0.9105 152.915 133.203 132.442 143.058 149.497 -0.627 -0.744 -0.859 -1.499
5 825280 0.154 0.5471 0.6117 161.944 160.992 161.403 162.148 160.017 -0.234 -0.262 -0.641 -1.772
5 851226 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
5 1450739 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
5 1550237 0.879 0.9941 0.9983 12.065 13.013 12.822 13.158 14.058 -0.71 -0.849 -0.817 52428.7
5 1974711 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
5 2412747 0 0.9941 0.9883 9.156 10.551 10.918 10.679 11.152 0.991 1677721.5 0.919 52428.7
5 2611852 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
5 2859678 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
5 3050402 0.317 0.9118 0.792 98.261 82.333 81.137 92.906 99.183 1.716 4.075 6710886.3 838860.7
5 3407221 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
5 3585479 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
5 3840021 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
5 4111871 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
5 4148550 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
5 4675362 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
5 5182286 0.147 1 0.9496 17.596 2.34 2.415 19.273 19.589 76.7 26843545.5 1677721.5 52428.7
5 5307367 0.814 0.9941 0.9981 11.867 12.942 13.08 12.283 13.027 -0.683 -0.83 -0.961 -0.839
5 5332810 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
5 5907615 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
5 6175380 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
5 6457932 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
5 6715824 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
5 7824150 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
5 8328211 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
5 8337019 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
5 9163023 0.311 0.7824 0.8503 146.46 142.899 142.475 144.321 147.999 -0.368 -0.409 -0.902 209715.1
5 9347918 0 1 0.9965 1.203 2.34 2.973 2.34 3.196 9.5 13421772.7 19.1 419430.3
5 9997655 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
5 10507666 0 0.8118 0.7922 125.352 126.947 127.141 126.278 126.28 0.131 0.109 419430.3 838860.7
5 10734530 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
5 11752738 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
5 12364991 0 1 0.9987 0.436 2.34 2.395 2.416 2.34 6.3 6710886.3 3355443.1 19.1
5 12444259 0.228 1 0.9884 3.978 2.34 2.34 5.912 5.971 19.1 19.1 1677721.5 209715.1
5 12542714 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
5 12628586 0.005 1 0.9922 2.672 2.34 2.34 4.605 4.664 9.5 9.5 1677721.5 209715.1
5 13249201 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
5 13326436 0 1 0.9982 0.61 2.34 2.436 2.354 2.576 3.1 13421772.7 6710886.3 6710886.3
5 13476407 0.528 0.7529 0.8731 166.515 150.456 151.081 155.771 165.352 -0.557 -0.605 -0.907 -0.999
5 13645467 0 1 0.9968 1.093 2.34 3.03 3.07 2.34 51.1 6710886.3 1677721.5 153.5
5 13669276 0.449 0.9941 0.9967 7.457 9.176 9.339 9.255 8.349 -0.443 838860.7 419430.3 -0.786
5 14071787 0 1 0.9955 1.534 2.34 2.457 3.468 3.363 12.7 13421772.7 3355443.1 13421772.7
5 14693974 0.005 1 0.9922 2.672 2.34 2.34 4.605 4.664 9.5 9.5 1677721.5 209715.1
5 14718101 0 1 0.9975 0.849 2.34 2.79 2.827 2.34 38.3 6710886.3 3355443.1 102.3
5 14888631 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
5 15323692 0.005 1 0.9922 2.672 2.34 2.34 4.605 4.664 9.5 9.5 1677721.5 209715.1
5 15814405 2.701 0.8471 0.3469 301.337 121.576 112.058 242.932 299.789 9.45 39.1 26843545.5 1677721.5
5 15836068 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
5 16377347 0.228 1 0.9884 3.978 2.34 2.34 5.912 5.971 19.1 19.1 1677721.5 209715.1
5 16557335 0.306 0.4882 0.6105 181.886 173.471 173.856 174.937 183.883 -0.392 -0.454 -0.877 -0.125
5 16748401 0.873 0.7706 0.9269 184.951 146.068 145.18 156.203 184.141 -0.736 -0.799 -0.963 -1.017
5 16769589 0 1 0.9965 1.203 2.34 2.973 2.34 3.196 9.5 13421772.7 19.1 419430.3
5 17054635 1.211 0.9941 0.9989 12.217 12.454 13.162 12.103 10.257 -0.817 -0.843 -0.964 -0.986
5 18507011 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
5 18541774 0.545 0.2471 0.4682 181.938 148.558 150.948 157.155 182.878 -0.628 -0.718 -1.114 -1.781
5 18997891 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
5 19242262 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
5 20622411 0.131 0.8 0.7203 135.658 131.884 132.079 135.975 137.042 0.558 0.635 838860.7 419430.3
5 21103550 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
5 21167788 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
5 21228151 0 1 0.9953 1.614 2.34 2.415 3.304 3.606 4.7 26843545.5 13421772.7 419430.3
5 21231166 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
5 21485345 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
5 21804448 0 1 0.9981 0.642 2.34 2.587 2.62 2.34 19.1 6710886.3 3355443.1 76.7
5 22276096 0 1 0.9979 0.711 2.34 2.654 2.688 2.34 25.5 6710886.3 3355443.1 76.7
5 22285058 0 1 0.9986 0.47 2.34 2.426 2.449 2.34 9.5 6710886.3 3355443.1 25.5
5 23155734 0 1 0.9974 0.893 2.34 2.677 2.34 2.886 6.3 26843545.5 9.5 838860.7
5 23616261 0.047 0.8647 0.8171 110.815 110.027 110.102 111.424 112.772 0.432 0.492 838860.7 -0.983
5 23648138 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
5 23652253 0.499 0.6471 0.7988 188.564 169.318 168.716 180.2 189.17 -0.541 -0.587 -0.978 -0.966
5 23754564 0 1 0.9987 0.436 2.34 2.395 2.416 2.34 6.3 6710886.3 3355443.1 19.1
5 23990410 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
5 24627155 0 0.0059 0.0124 8.776 10.045 9.237 9.421 10.632 -0.527 -26.9 -1.932 -0.434
5 24766108 1.053 0.9824 0.8113 75.381 27.487 25.41 71.322 72.96 12.05 53687091.1 6710886.3 13421772.7
5 25323402 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
5 25430208 0.431 0.9882 0.9948 17.389 18.329 18.766 17.762 19.162 -0.569 -0.833 -0.854 -0.484
5 25779908 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
5 26045471 0 1 0.9983 0.573 2.34 2.522 2.551 2.34 12.7 6710886.3 3355443.1 51.1
5 26431639 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
5 27076340 0 1 0.9925 2.547 2.34 3.276 3.304 4.539 19.1 53687091.1 53687091.1 209715.1
5 27169446 0.26 0.8765 0.9103 99.041 98.843 98.97 99.045 100.896 -0.306 -0.536 -0.498 -0.512
5 27232422 0.282 0.9941 0.9808 12.793 12.589 12.626 14.734 14.786 2.316 2.331 419430.3 52428.7
5 27327401 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
5 27522345 0 1 0.9984 0.539 2.34 2.489 2.517 2.34 12.7 6710886.3 3355443.1 38.3
5 27888943 0 0 0.005 1.723 2.34 2.34 2.34 2.34 -1 -204.6 -51 -6.525
5 28174769 0.083 0.5529 0.5026 167.063 167.325 166.462 168.99 168.35 0.225 0.363 -0.167 419430.3
5 28884849 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
5 28901483 1.145 0.9941 0.9988 12.828 14.767 14.794 14.811 14.767 4.7 104857.5 104857.5 12.7
5 29064690 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
5 29279906 0.661 0.9882 0.873 51.068 20.899 24.338 42.181 52.132 11.225 53687091.1 26843545.5 1677721.5
5 29712906 0.197 1 0.9465 18.709 2.34 2.34 20.64 20.702 76.7 76.7 419430.3 52428.7
5 30141211 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
5 30741844 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
5 30970160 0.176 0.3529 0.4492 167.169 162.653 160.935 167.42 169.112 -0.332 -0.456 -0.577 0.994
5 31176472 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
5 31547014 0.572 0.9647 0.8271 80.163 50.663 49.011 80.936 80.869 4.738 8.238 1677721.5 1677721.5
5 31623107 1.428 0.9882 0.999 25.195 27.195 27.195 27.195 27.195 0.1 0.1 0.1 0.3
5 31644585 0 1 0.9958 1.431 2.34 2.367 3.365 3.363 4.7 6710886.3 3355443.1 3355443.1
5 31750951 0.657 0.0824 0.2734 112.807 75.355 66.345 97.3 112.842 -0.763 -1.127 -1.027 -1.354
5 32777654 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
5 33049902 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
5 33539541 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
5 33639362 0 1 0.9964 1.233 2.34 3.169 3.209 2.34 51.1 3355443.1 1677721.5 204.7
5 34327538 0 1 0.9986 0.47 2.34 2.426 2.449 2.34 9.5 6710886.3 3355443.1 25.5
5 35135265 0.376 0.9294 0.8113 88.932 71.494 70.945 85.994 88.65 2.075 4.119 6710886.3 1677721.5
5 35212301 0 1 0.9965 1.203 2.34 2.973 2.34 3.196 9.5 13421772.7 19.1 419430.3
5 35409919 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
5 35914338 0.049 0.9529 0.8986 55.854 51.048 47.564 55.374 56.68 1.303 13421772.7 2.053 1677721.5
5 36353233 0 1 0.9983 0.573 2.34 2.522 2.551 2.34 12.7 6710886.3 3355443.1 51.1
5 36519435 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
5 36593120 0 1 0.998 0.677 2.34 2.62 2.654 2.34 19.1 6710886.3 3355443.1 76.7
5 36792764 0 1 0.9977 0.78 2.34 2.722 2.757 2.34 25.5 6710886.3 3355443.1 102.3
5 36916354 0.005 1 0.9922 2.672 2.34 2.34 4.605 4.664 9.5 9.5 1677721.5 209715.1
5 37256344 0.384 0.8353 0.6898 135.325 118.384 117.994 129.533 137.214 1.284 1.886 3355443.1 104857.5
5 37313970 0 1 0.9965 1.203 2.34 2.973 2.34 3.196 9.5 13421772.7 19.1 419430.3
5 37621724 0 0.9882 0.9874 13.551 15.543 15.404 15.067 15.517 0.069 838860.7 13.587 -0.227
5 37970476 0 0.9882 0.9846 19.424 21.258 21.073 21.165 20.985 0.318 0.967 -0.583 1677721.5
5 38299878 0.474 0.9882 0.9952 20.796 21.532 20.892 18.723 22.679 -0.608 -0.888 -0.977 -0.377
5 38796807 0 0 0.0017 0.573 2.34 2.34 2.34 2.34 -1 -51 -76.6 -1
5 39443500 0 1 0.9959 1.397 2.34 2.346 3.331 3.363 4.7 838860.7 3355443.1 1677721.5
5 39687568 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
5 39903953 0 0.2294 0.2411 138.042 139.912 140.034 139.467 140.032 -0.064 -0.025 -0.359 -0.306
5 40183255 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
5 40231499 0 1 0.9985 0.504 2.34 2.457 2.483 2.34 9.5 6710886.3 3355443.1 38.3
5 40608160 0.371 0.8941 0.937 100.834 98.387 98.922 96.59 102.002 -0.432 -0.445 -0.927 -0.849
5 40772720 0.981 0.9941 0.9985 12.931 14.767 14.884 14.91 14.767 9.5 209715.1 104857.5 38.3
5 41112173 0 1 0.9953 1.617 2.34 3.438 3.349 2.576 76.7 6710886.3 6710886.3 53687091.1
5 42033310 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
5 42496018 0 1 0.9982 0.608 2.34 2.554 2.585 2.34 19.1 6710886.3 3355443.1 51.1
5 42544520 1.243 1 0.9731 9.259 2.34 2.34 11.191 11.251 38.3 38.3 838860.7 104857.5
5 42633348 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
5 42847833 0.005 1 0.9922 2.672 2.34 2.34 4.605 4.664 9.5 9.5 1677721.5 209715.1
5 43810497 0 1 0.9974 0.893 2.34 2.677 2.34 2.886 6.3 26843545.5 9.5 838860.7
5 44171667 0 1 0.9985 0.504 2.34 2.457 2.483 2.34 9.5 6710886.3 3355443.1 38.3
5 45206632 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
5 45285997 0 1 0.9981 0.642 2.34 2.587 2.62 2.34 19.1 6710886.3 3355443.1 76.7
5 45906526 0 0.9941 0.9922 10.762 12.671 12.681 12.721 12.756 0.333 0.32 419430.3 52428.7
5 49488733 0 1 0.997 1.023 2.34 2.961 3 2.34 38.3 6710886.3 1677721.5 153.5
5 49749462 0.053 0.9824 0.9842 29.469 31.434 29.875 31.455 30.303 -0.105 -0.92 0.1 -0.914
5 50816803 0 1 0.9983 0.573 2.34 2.522 2.551 2.34 12.7 6710886.3 3355443.1 51.1
5 50918767 0 1 0.9982 0.608 2.34 2.554 2.585 2.34 19.1 6710886.3 3355443.1 51.1
5 51426043 0 1 0.9965 1.203 2.34 2.973 2.34 3.196 9.5 13421772.7 19.1 419430.3
5 51724672 0 1 0.9974 0.893 2.34 2.677 2.34 2.886 6.3 26843545.5 9.5 838860.7
5 51970597 0.781 1 0.9161 29.856 2.34 2.34 31.785 31.848 153.5 153.5 209715.1 26214.3
5 52929225 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
5 53205075 0 1 0.9985 0.504 2.34 2.457 2.483 2.34 9.5 6710886.3 3355443.1 38.3
5 53292017 0.618 0.7765 0.5377 176.038 136.159 135.626 161.833 177.225 1.995 3.039 13421772.7 419430.3
5 53386947 0 1 0.9977 0.78 2.34 2.722 2.757 2.34 25.5 6710886.3 3355443.1 102.3
5 53719751 0.111 0.9824 0.9858 24.552 26.417 26.542 26.167 26.043 -0.199 -0.506 -0.356 1677721.5
5 53793501 0.228 1 0.9884 3.978 2.34 2.34 5.912 5.971 19.1 19.1 1677721.5 209715.1
5 53902315 0 1 0.9968 1.093 2.34 2.914 2.827 2.576 38.3 13421772.7 6710886.3 53687091.1
5 54450002 0.897 0.1353 0.4126 167.202 106.738 99.811 149.537 167.776 -0.778 -0.902 -1.347 -1.253
5 54634739 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
5 54698030 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
5 54702857 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
5 54826604 0 1 0.9974 0.893 2.34 2.677 2.34 2.886 6.3 26843545.5 9.5 838860.7
5 54962837 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
5 55513655 0.399 0.8765 0.9303 112.293 108.005 107.058 112.361 114.103 -0.469 -0.538 -0.808 -0.613
5 55531733 0 0.9941 0.991 11.404 13.202 13.373 13.365 12.778 0.517 104857.5 0.248 6710886.3
5 55751910 0.005 1 0.9922 2.672 2.34 2.34 4.605 4.664 9.5 9.5 1677721.5 209715.1
5 55906754 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
5 56156455 0.586 0.9706 0.8336 71.319 40.362 40.028 69.11 73.114 5.606 11 6710886.3 209715.1
5 56614016 0 1 0.9974 0.893 2.34 2.677 2.34 2.886 6.3 26843545.5 9.5 838860.7
5 57994703 0.593 0.9941 0.9974 11.557 13.048 12.993 13.11 11.088 -0.555 -0.813 -0.636 -0.997
5 58026197 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
5 58239013 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
5 59460459 0 0.9765 0.9409 37.422 34.451 35.115 36.909 38.05 1.614 4.131 3355443.1 3355443.1
5 60227427 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
5 60443264 0.171 0.1 0.0866 83.095 84.713 85.051 84.345 84.853 0.175 0.269 0.488 -0.67
